date,observed_or_filled_yoy_pp,clipped_yoy_pp,noise_pp,released_yoy_pp,scaled_signal
2020-05-02,-100.0,-100.0,-0.84879565,-100.0,-1.0
2020-05-03,-100.0,-100.0,0.563061,-99.436935,-0.9943693
2020-05-04,-100.0,-100.0,-0.4425701,-100.0,-1.0
2020-05-05,-100.0,-100.0,2.7102556,-97.28974,-0.9728974
2020-05-06,-100.0,-100.0,2.259916,-97.74008,-0.97740084
2020-05-07,-100.0,-100.0,1.0840398,-98.91596,-0.98915964
2020-05-08,-100.0,-100.0,-3.7715046,-100.0,-1.0
2020-05-09,-100.0,-100.0,0.08905225,-99.91095,-0.9991095
2020-05-10,-100.0,-100.0,1.1701902,-98.82981,-0.9882981
2020-05-11,-99.98,-99.98,1.7183702,-98.261635,-0.98261636
2020-05-12,-100.0,-100.0,-1.0576032,-100.0,-1.0
2020-05-13,-100.0,-100.0,3.1185358,-96.88146,-0.9688146
2020-05-14,-99.98,-99.98,-2.260036,-100.0,-1.0
2020-05-15,-99.96,-99.96,-1.1322645,-100.0,-1.0
2020-05-16,-99.96,-99.96,1.6004218,-98.35958,-0.9835958
2020-05-17,-99.96,-99.96,0.08396137,-99.87604,-0.9987604
2020-05-18,-99.19,-99.19,3.4272742,-95.762726,-0.95762724
2020-05-19,-99.36,-99.36,0.32266748,-99.03733,-0.9903733
2020-05-20,-98.63,-98.63,-1.0837684,-99.71377,-0.99713767
2020-05-21,-99.12,-99.12,-0.6462338,-99.766235,-0.99766237
2020-05-22,-99.51,-99.51,-1.8675944,-100.0,-1.0
2020-05-23,-99.5,-99.5,-2.1868641,-100.0,-1.0
2020-05-24,-99.72,-99.72,1.0790057,-98.641,-0.98640996
2020-05-25,-99.66,-99.66,0.99471736,-98.66528,-0.98665285
2020-05-26,-99.25,-99.25,2.2157533,-97.03425,-0.97034246
2020-05-27,-98.69,-98.69,-1.2915754,-99.981575,-0.99981576
2020-05-28,-98.78,-98.78,2.8910587,-95.88894,-0.95888937
2020-05-29,-99.27,-99.27,-0.4918898,-99.76189,-0.99761885
2020-05-30,-99.22,-99.22,2.6947408,-96.52526,-0.96525264
2020-05-31,-99.52,-99.52,-0.74075174,-100.0,-1.0
2020-06-01,-99.31,-99.31,-1.2588456,-100.0,-1.0
2020-06-02,-99.32,-99.32,0.42753005,-98.89247,-0.98892474
2020-06-03,-99.33,-99.33,1.7654244,-97.564575,-0.9756458
2020-06-04,-99.3,-99.3,0.2755823,-99.02442,-0.9902442
2020-06-05,-99.62,-99.62,-1.002185,-100.0,-1.0
2020-06-06,-99.49,-99.49,-2.2956178,-100.0,-1.0
2020-06-07,-99.43,-99.43,-2.3988273,-100.0,-1.0
2020-06-08,-99.77,-99.77,0.8603867,-98.90961,-0.98909605
2020-06-09,-99.45,-99.45,1.6939825,-97.75601,-0.9775601
2020-06-10,-99.15,-99.15,-0.2812049,-99.431206,-0.99431205
2020-06-11,-99.17,-99.17,-1.8388717,-100.0,-1.0
2020-06-12,-99.62,-99.62,1.4942899,-98.12571,-0.9812571
2020-06-13,-99.59,-99.59,-2.191509,-100.0,-1.0
2020-06-14,-99.58,-99.58,-1.22048,-100.0,-1.0
2020-06-15,-99.65,-99.65,1.0629277,-98.587074,-0.9858707
2020-06-16,-99.67,-99.67,-3.8513181,-100.0,-1.0
2020-06-17,-99.59,-99.59,0.6613062,-98.92869,-0.9892869
2020-06-18,-99.24,-99.24,-0.9955304,-100.0,-1.0
2020-06-19,-99.72,-99.72,0.187042,-99.53296,-0.9953296
2020-06-20,-99.63,-99.63,-0.12956995,-99.75957,-0.99759567
2020-06-21,-99.77,-99.77,0.3459369,-99.42406,-0.9942406
2020-06-22,-97.45,-97.45,1.1881374,-96.261856,-0.9626186
2020-06-23,-96.53,-96.53,-1.2980177,-97.82802,-0.9782802
2020-06-24,-95.96,-95.96,2.432138,-93.52786,-0.93527865
2020-06-25,-94.93,-94.93,1.2427746,-93.687225,-0.93687224
2020-06-26,-93.73,-93.73,1.4441241,-92.28588,-0.92285883
2020-06-27,-94.84,-94.84,1.993769,-92.84623,-0.92846227
2020-06-28,-94.59,-94.59,1.3480278,-93.24197,-0.93241966
2020-06-29,-95.19,-95.19,1.4447163,-93.745285,-0.93745285
2020-06-30,-94.42,-94.42,0.12938523,-94.29061,-0.94290614
2020-07-01,-94.28,-94.28,-2.4420512,-96.72205,-0.96722054
2020-07-02,-89.52,-89.52,-0.23114179,-89.75114,-0.89751136
2020-07-03,-93.94,-93.94,-1.3170933,-95.257095,-0.952571
2020-07-04,-92.18,-92.18,-2.43515,-94.61515,-0.9461515
2020-07-05,-92.6,-92.6,0.4423651,-92.15763,-0.9215763
2020-07-06,-96.22,-96.22,-0.9731233,-97.19312,-0.9719312
2020-07-07,-94.24,-94.24,-1.7626026,-96.0026,-0.960026
2020-07-08,-95.07,-95.07,-1.7851897,-96.85519,-0.9685519
2020-07-09,-91.97,-91.97,0.45941988,-91.51058,-0.9151058
2020-07-10,-98.4,-98.4,0.6138992,-97.7861,-0.97786105
2020-07-11,-91.95,-91.95,2.2635045,-89.68649,-0.89686495
2020-07-12,-89.23,-89.23,-0.023816202,-89.25382,-0.89253825
2020-07-13,-93.34,-93.34,1.783202,-91.55679,-0.91556793
2020-07-14,-92.1,-92.1,2.400102,-89.6999,-0.896999
2020-07-15,-91.84,-91.84,1.9686116,-89.87138,-0.8987138
2020-07-16,-90.7,-90.7,-4.0484295,-94.74843,-0.94748425
2020-07-17,-90.15,-90.15,2.1030023,-88.047,-0.88047
2020-07-18,-87.83,-87.83,0.58129007,-87.24871,-0.8724871
2020-07-19,-89.73,-89.73,0.72532266,-89.004684,-0.89004683
2020-07-20,-93.6,-93.6,0.635389,-92.96461,-0.9296461
2020-07-21,-92.03,-92.03,0.6551232,-91.37488,-0.9137488
2020-07-22,-95.68,-95.68,0.5467061,-95.13329,-0.9513329
2020-07-23,-93.64,-93.64,-0.6143123,-94.25431,-0.9425431
2020-07-24,-90.55,-90.55,-3.2548192,-93.804825,-0.93804824
2020-07-25,-86.35,-86.35,-0.18641731,-86.536415,-0.86536413
2020-07-26,-89.14,-89.14,-1.3756591,-90.515656,-0.90515655
2020-07-27,-92.77,-92.77,1.8487965,-90.9212,-0.90921205
2020-07-28,-92.02,-92.02,-0.49424976,-92.514244,-0.92514247
2020-07-29,-90.65,-90.65,0.14287555,-90.507126,-0.90507126
2020-07-30,-91.22,-91.22,-1.4541767,-92.67418,-0.9267418
2020-07-31,-88.58,-88.58,-0.8739761,-89.45398,-0.8945398
2020-08-01,-85.06,-85.06,-0.019739868,-85.079735,-0.85079736
2020-08-02,-88.23,-88.23,-2.5423527,-90.772354,-0.90772355
2020-08-03,-91.35,-91.35,0.5146495,-90.83535,-0.9083535
2020-08-04,-96.99,-96.99,-0.18155217,-97.17155,-0.97171545
2020-08-05,-88.56,-88.56,-2.0294657,-90.58946,-0.90589464
