date,observed_or_filled_yoy_pp,clipped_yoy_pp,noise_pp,released_yoy_pp,scaled_signal
2020-05-12,-100.0,-100.0,-0.1677468,-100.0,-1.0
2020-05-13,-100.0,-100.0,0.49463195,-99.50537,-0.9950537
2020-05-14,-99.98,-99.98,-0.35846502,-100.0,-1.0
2020-05-15,-99.96,-99.96,-0.17958882,-100.0,-1.0
2020-05-16,-99.96,-99.96,0.25384343,-99.706154,-0.99706155
2020-05-17,-99.96,-99.96,0.013317139,-99.94668,-0.9994668
2020-05-18,-99.19,-99.19,0.5436011,-98.6464,-0.986464
2020-05-19,-99.36,-99.36,0.051178392,-99.30882,-0.99308825
2020-05-20,-98.63,-98.63,-0.17189686,-98.801895,-0.98801893
2020-05-21,-99.12,-99.12,-0.10249934,-99.2225,-0.99222505
2020-05-22,-99.51,-99.51,-0.29621974,-99.80622,-0.9980622
2020-05-23,-99.5,-99.5,-0.34685922,-99.84686,-0.99846864
2020-05-24,-99.72,-99.72,0.17114145,-99.54886,-0.9954886
2020-05-25,-99.66,-99.66,0.15777244,-99.50223,-0.9950223
2020-05-26,-99.25,-99.25,0.35144135,-98.89856,-0.9889856
2020-05-27,-98.69,-98.69,-0.20485719,-98.89486,-0.9889486
2020-05-28,-98.78,-98.78,0.45855173,-98.32145,-0.9832145
2020-05-29,-99.27,-99.27,-0.0780188,-99.348015,-0.99348015
2020-05-30,-99.22,-99.22,0.4274137,-98.79259,-0.9879259
2020-05-31,-99.52,-99.52,-0.11749087,-99.63749,-0.9963749
2020-06-01,-99.31,-99.31,-0.19966589,-99.50967,-0.9950967
2020-06-02,-99.32,-99.32,0.06781068,-99.25219,-0.9925219
2020-06-03,-99.33,-99.33,0.28001451,-99.04999,-0.99049985
2020-06-04,-99.3,-99.3,0.0437102,-99.256294,-0.99256295
2020-06-05,-99.62,-99.62,-0.15895689,-99.77896,-0.9977896
2020-06-06,-99.49,-99.49,-0.36410865,-99.8541,-0.99854106
2020-06-07,-99.43,-99.43,-0.38047877,-99.81048,-0.9981048
2020-06-08,-99.77,-99.77,0.13646622,-99.63353,-0.99633527
2020-06-09,-99.45,-99.45,0.2686831,-99.18131,-0.9918131
2020-06-10,-99.15,-99.15,-0.044602,-99.1946,-0.99194604
2020-06-11,-99.17,-99.17,-0.29166403,-99.46166,-0.9946166
2020-06-12,-99.62,-99.62,0.2370098,-99.382996,-0.99382997
2020-06-13,-99.59,-99.59,-0.34759593,-99.93759,-0.99937594
2020-06-14,-99.58,-99.58,-0.19358072,-99.77358,-0.9977358
2020-06-15,-99.65,-99.65,0.1685913,-99.48141,-0.9948141
2020-06-16,-99.67,-99.67,-0.6108588,-100.0,-1.0
2020-06-17,-99.59,-99.59,0.10488998,-99.48511,-0.99485105
2020-06-18,-99.24,-99.24,-0.15790139,-99.397896,-0.993979
2020-06-19,-99.72,-99.72,0.02966679,-99.69034,-0.99690336
2020-06-20,-99.63,-99.63,-0.02055113,-99.65055,-0.9965055
2020-06-21,-99.77,-99.77,0.05486916,-99.715126,-0.99715126
2020-06-22,-97.45,-97.45,0.18845086,-97.26154,-0.9726154
2020-06-23,-96.53,-96.53,-0.20587902,-96.73588,-0.96735877
2020-06-24,-95.96,-95.96,0.38576218,-95.574234,-0.95574236
2020-06-25,-94.93,-94.93,0.19711687,-94.73288,-0.9473288
2020-06-26,-93.73,-93.73,0.22905298,-93.50095,-0.93500954
2020-06-27,-94.84,-94.84,0.31623235,-94.523766,-0.94523764
2020-06-28,-94.59,-94.59,0.21381111,-94.37618,-0.9437618
2020-06-29,-95.19,-95.19,0.22914691,-94.96085,-0.94960856
2020-06-30,-94.42,-94.42,0.020521834,-94.399475,-0.94399476
2020-07-01,-94.28,-94.28,-0.38733453,-94.667336,-0.94667333
2020-07-02,-89.52,-89.52,-0.036661472,-89.556656,-0.8955666
2020-07-03,-93.94,-93.94,-0.20890458,-94.14891,-0.9414891
2020-07-04,-92.18,-92.18,-0.38623992,-92.56624,-0.9256624
2020-07-05,-92.6,-92.6,0.07016367,-92.52984,-0.9252984
2020-07-06,-96.22,-96.22,-0.1543474,-96.37435,-0.9637435
2020-07-07,-94.24,-94.24,-0.27956694,-94.51956,-0.9451956
2020-07-08,-95.07,-95.07,-0.2831495,-95.35315,-0.9535315
2020-07-09,-91.97,-91.97,0.072868735,-91.89713,-0.9189713
2020-07-10,-98.4,-98.4,0.097370744,-98.30263,-0.98302627
2020-07-11,-91.95,-91.95,0.35901517,-91.59098,-0.9159098
2020-07-12,-89.23,-89.23,-0.0037774954,-89.23378,-0.8923378
2020-07-13,-93.34,-93.34,0.28283426,-93.05716,-0.9305716
2020-07-14,-92.1,-92.1,0.38068092,-91.719315,-0.9171932
2020-07-15,-91.84,-91.84,0.3122421,-91.527756,-0.91527754
2020-07-16,-90.7,-90.7,-0.6421227,-91.34212,-0.91342115
2020-07-17,-90.15,-90.15,0.33355784,-89.816444,-0.89816445
2020-07-18,-87.83,-87.83,0.0921986,-87.7378,-0.877378
2020-07-19,-89.73,-89.73,0.115043655,-89.61496,-0.8961496
2020-07-20,-93.6,-93.6,0.10077925,-93.49922,-0.9349922
2020-07-21,-92.03,-92.03,0.10390929,-91.92609,-0.91926086
2020-07-22,-95.68,-95.68,0.086713225,-95.593285,-0.95593286
2020-07-23,-93.64,-93.64,-0.097436264,-93.737434,-0.93737435
2020-07-24,-90.55,-90.55,-0.5162479,-91.06625,-0.91066253
2020-07-25,-86.35,-86.35,-0.02956771,-86.37956,-0.86379564
2020-07-26,-89.14,-89.14,-0.21819372,-89.35819,-0.8935819
2020-07-27,-92.77,-92.77,0.2932382,-92.47676,-0.9247676
2020-07-28,-92.02,-92.02,-0.07839311,-92.09839,-0.9209839
2020-07-29,-90.65,-90.65,0.022661537,-90.62734,-0.9062734
2020-07-30,-91.22,-91.22,-0.23064743,-91.450645,-0.91450644
2020-07-31,-88.58,-88.58,-0.13862163,-88.71862,-0.8871862
2020-08-01,-85.06,-85.06,-0.0031309468,-85.063126,-0.85063124
2020-08-02,-88.23,-88.23,-0.40324336,-88.63325,-0.88633245
2020-08-03,-91.35,-91.35,0.081628725,-91.26837,-0.9126837
2020-08-04,-96.99,-96.99,-0.028796047,-97.01879,-0.9701879
2020-08-05,-88.56,-88.56,-0.3218942,-88.88189,-0.8888189
