date,observed_or_filled_yoy_pp,clipped_yoy_pp,noise_pp,released_yoy_pp,scaled_signal
2020-05-31,-99.52,-99.52,-2.963007,-100.0,-1.0
2020-06-01,-99.31,-99.31,-5.0353823,-100.0,-1.0
2020-06-02,-99.32,-99.32,1.7101202,-97.60988,-0.9760988
2020-06-03,-99.33,-99.33,7.0616975,-92.2683,-0.922683
2020-06-04,-99.3,-99.3,1.1023293,-98.19768,-0.98197675
2020-06-05,-99.62,-99.62,-4.00874,-100.0,-1.0
2020-06-06,-99.49,-99.49,-9.182471,-100.0,-1.0
2020-06-07,-99.43,-99.43,-9.595309,-100.0,-1.0
2020-06-08,-99.77,-99.77,3.441547,-96.32845,-0.96328455
2020-06-09,-99.45,-99.45,6.77593,-92.674065,-0.92674065
2020-06-10,-99.15,-99.15,-1.1248196,-100.0,-1.0
2020-06-11,-99.17,-99.17,-7.355487,-100.0,-1.0
2020-06-12,-99.62,-99.62,5.9771595,-93.642845,-0.9364284
2020-06-13,-99.59,-99.59,-8.766036,-100.0,-1.0
2020-06-14,-99.58,-99.58,-4.88192,-100.0,-1.0
2020-06-15,-99.65,-99.65,4.251711,-95.39829,-0.95398295
2020-06-16,-99.67,-99.67,-15.4052725,-100.0,-1.0
2020-06-17,-99.59,-99.59,2.6452248,-96.94477,-0.96944773
2020-06-18,-99.24,-99.24,-3.9821217,-100.0,-1.0
2020-06-19,-99.72,-99.72,0.748168,-98.97183,-0.9897183
2020-06-20,-99.63,-99.63,-0.5182798,-100.0,-1.0
2020-06-21,-99.77,-99.77,1.3837476,-98.386246,-0.98386246
2020-06-22,-97.45,-97.45,4.7525496,-92.69745,-0.9269745
2020-06-23,-96.53,-96.53,-5.192071,-100.0,-1.0
2020-06-24,-95.96,-95.96,9.728552,-86.231445,-0.86231446
2020-06-25,-94.93,-94.93,4.9710984,-89.9589,-0.899589
2020-06-26,-93.73,-93.73,5.7764964,-87.95351,-0.8795351
2020-06-27,-94.84,-94.84,7.975076,-86.86492,-0.86864924
2020-06-28,-94.59,-94.59,5.3921113,-89.19788,-0.89197886
2020-06-29,-95.19,-95.19,5.7788653,-89.41114,-0.8941114
2020-06-30,-94.42,-94.42,0.51754093,-93.90246,-0.93902457
2020-07-01,-94.28,-94.28,-9.768205,-100.0,-1.0
2020-07-02,-89.52,-89.52,-0.92456716,-90.444565,-0.90444565
2020-07-03,-93.94,-93.94,-5.268373,-99.208374,-0.9920837
2020-07-04,-92.18,-92.18,-9.7406,-100.0,-1.0
2020-07-05,-92.6,-92.6,1.7694604,-90.830536,-0.90830535
2020-07-06,-96.22,-96.22,-3.8924932,-100.0,-1.0
2020-07-07,-94.24,-94.24,-7.0504103,-100.0,-1.0
2020-07-08,-95.07,-95.07,-7.140759,-100.0,-1.0
2020-07-09,-91.97,-91.97,1.8376795,-90.132324,-0.90132326
2020-07-10,-98.4,-98.4,2.4555967,-95.944405,-0.95944405
2020-07-11,-91.95,-91.95,9.054018,-82.89598,-0.8289598
2020-07-12,-89.23,-89.23,-0.09526481,-89.32527,-0.89325273
2020-07-13,-93.34,-93.34,7.132808,-86.20719,-0.86207193
2020-07-14,-92.1,-92.1,9.600408,-82.49959,-0.8249959
2020-07-15,-91.84,-91.84,7.8744464,-83.96555,-0.8396555
2020-07-16,-90.7,-90.7,-16.193718,-100.0,-1.0
2020-07-17,-90.15,-90.15,8.412009,-81.73799,-0.8173799
2020-07-18,-87.83,-87.83,2.3251603,-85.504845,-0.8550484
2020-07-19,-89.73,-89.73,2.9012907,-86.82871,-0.86828715
2020-07-20,-93.6,-93.6,2.541556,-91.05844,-0.9105844
2020-07-21,-92.03,-92.03,2.6204927,-89.40951,-0.89409506
2020-07-22,-95.68,-95.68,2.1868243,-93.49318,-0.9349318
2020-07-23,-93.64,-93.64,-2.4572492,-96.09725,-0.96097255
2020-07-24,-90.55,-90.55,-13.019277,-100.0,-1.0
2020-07-25,-86.35,-86.35,-0.74566925,-87.095665,-0.87095666
2020-07-26,-89.14,-89.14,-5.5026364,-94.64264,-0.9464264
2020-07-27,-92.77,-92.77,7.395186,-85.37481,-0.8537481
2020-07-28,-92.02,-92.02,-1.976999,-93.996994,-0.93996996
2020-07-29,-90.65,-90.65,0.5715022,-90.0785,-0.90078497
2020-07-30,-91.22,-91.22,-5.8167067,-97.036705,-0.9703671
2020-07-31,-88.58,-88.58,-3.4959044,-92.075905,-0.920759
2020-08-01,-85.06,-85.06,-0.07895947,-85.138954,-0.8513895
2020-08-02,-88.23,-88.23,-10.169411,-98.399414,-0.9839941
2020-08-03,-91.35,-91.35,2.058598,-89.2914,-0.892914
2020-08-04,-96.99,-96.99,-0.7262087,-97.71621,-0.9771621
2020-08-05,-88.56,-88.56,-8.117863,-96.67786,-0.9667786
