date,observed_or_filled_yoy_pp,clipped_yoy_pp,noise_pp,released_yoy_pp,scaled_signal
2020-04-11,-100.0,-100.0,18.428692,-81.571304,-0.81571305
2020-04-12,-100.0,-100.0,10.698276,-89.30173,-0.8930173
2020-04-13,-100.0,-100.0,3.6211162,-96.37888,-0.9637888
2020-04-14,-100.0,-100.0,-4.298456,-100.0,-1.0
2020-04-15,-100.0,-100.0,19.964264,-80.035736,-0.80035734
2020-04-16,-100.0,-100.0,26.841263,-73.15874,-0.73158735
2020-04-17,-100.0,-100.0,24.669275,-75.33073,-0.7533073
2020-04-18,-100.0,-100.0,18.007343,-81.99266,-0.8199266
2020-04-19,-100.0,-100.0,4.893509,-95.10649,-0.9510649
2020-04-20,-100.0,-100.0,-16.545164,-100.0,-1.0
2020-04-21,-100.0,-100.0,-0.060989182,-100.0,-1.0
2020-04-22,-100.0,-100.0,8.988925,-91.01108,-0.9101108
2020-04-23,-100.0,-100.0,-17.641169,-100.0,-1.0
2020-04-24,-100.0,-100.0,5.4102945,-94.58971,-0.94589704
2020-04-25,-100.0,-100.0,5.886002,-94.114,-0.94114
2020-04-26,-100.0,-100.0,9.530716,-90.469284,-0.9046928
2020-04-27,-100.0,-100.0,-16.213793,-100.0,-1.0
2020-04-28,-100.0,-100.0,-9.060506,-100.0,-1.0
2020-04-29,-100.0,-100.0,-5.975984,-100.0,-1.0
2020-04-30,-100.0,-100.0,-16.017767,-100.0,-1.0
2020-05-01,-100.0,-100.0,23.816671,-76.18333,-0.76183325
2020-05-02,-100.0,-100.0,-6.790365,-100.0,-1.0
2020-05-03,-100.0,-100.0,4.504488,-95.495514,-0.95495516
2020-05-04,-100.0,-100.0,-3.5405607,-100.0,-1.0
2020-05-05,-100.0,-100.0,21.682045,-78.317955,-0.7831795
2020-05-06,-100.0,-100.0,18.079329,-81.92067,-0.8192067
2020-05-07,-100.0,-100.0,8.672318,-91.32768,-0.91327685
2020-05-08,-100.0,-100.0,-30.172037,-100.0,-1.0
2020-05-09,-100.0,-100.0,0.712418,-99.28758,-0.9928758
2020-05-10,-100.0,-100.0,9.361522,-90.63848,-0.9063848
2020-05-11,-99.98,-99.98,13.746962,-86.23304,-0.8623304
2020-05-12,-100.0,-100.0,-8.460826,-100.0,-1.0
2020-05-13,-100.0,-100.0,24.948286,-75.05171,-0.75051713
2020-05-14,-99.98,-99.98,-18.080288,-100.0,-1.0
2020-05-15,-99.96,-99.96,-9.058116,-100.0,-1.0
2020-05-16,-99.96,-99.96,12.803374,-87.156624,-0.87156624
2020-05-17,-99.96,-99.96,0.67169094,-99.28831,-0.9928831
2020-05-18,-99.19,-99.19,27.418194,-71.771805,-0.71771806
2020-05-19,-99.36,-99.36,2.5813398,-96.77866,-0.9677866
2020-05-20,-98.63,-98.63,-8.670147,-100.0,-1.0
2020-05-21,-99.12,-99.12,-5.1698704,-100.0,-1.0
2020-05-22,-99.51,-99.51,-14.940755,-100.0,-1.0
2020-05-23,-99.5,-99.5,-17.494913,-100.0,-1.0
2020-05-24,-99.72,-99.72,8.632046,-91.08795,-0.9108795
2020-05-25,-99.66,-99.66,7.957739,-91.70226,-0.91702265
2020-05-26,-99.25,-99.25,17.726027,-81.52397,-0.8152397
2020-05-27,-98.69,-98.69,-10.332603,-100.0,-1.0
2020-05-28,-98.78,-98.78,23.12847,-75.65153,-0.75651526
2020-05-29,-99.27,-99.27,-3.9351184,-100.0,-1.0
2020-05-30,-99.22,-99.22,21.557926,-77.66208,-0.7766208
2020-05-31,-99.52,-99.52,-5.926014,-100.0,-1.0
2020-06-01,-99.31,-99.31,-10.070765,-100.0,-1.0
2020-06-02,-99.32,-99.32,3.4202404,-95.89976,-0.95899755
2020-06-03,-99.33,-99.33,14.123395,-85.206604,-0.85206604
2020-06-04,-99.3,-99.3,2.2046585,-97.095345,-0.97095346
2020-06-05,-99.62,-99.62,-8.01748,-100.0,-1.0
2020-06-06,-99.49,-99.49,-18.364943,-100.0,-1.0
2020-06-07,-99.43,-99.43,-19.190619,-100.0,-1.0
2020-06-08,-99.77,-99.77,6.883094,-92.8869,-0.928869
2020-06-09,-99.45,-99.45,13.55186,-85.89814,-0.8589814
2020-06-10,-99.15,-99.15,-2.2496393,-100.0,-1.0
2020-06-11,-99.17,-99.17,-14.710974,-100.0,-1.0
2020-06-12,-99.62,-99.62,11.954319,-87.66568,-0.8766568
2020-06-13,-99.59,-99.59,-17.532072,-100.0,-1.0
2020-06-14,-99.58,-99.58,-9.76384,-100.0,-1.0
2020-06-15,-99.65,-99.65,8.503422,-91.146576,-0.91146576
2020-06-16,-99.67,-99.67,-30.810545,-100.0,-1.0
2020-06-17,-99.59,-99.59,5.2904496,-94.299545,-0.9429954
2020-06-18,-99.24,-99.24,-7.9642434,-100.0,-1.0
2020-06-19,-99.72,-99.72,1.496336,-98.22366,-0.9822366
2020-06-20,-99.63,-99.63,-1.0365596,-100.0,-1.0
2020-06-21,-99.77,-99.77,2.7674952,-97.0025,-0.970025
2020-06-22,-97.45,-97.45,9.505099,-87.9449,-0.879449
2020-06-23,-96.53,-96.53,-10.384142,-100.0,-1.0
2020-06-24,-95.96,-95.96,19.457104,-76.5029,-0.765029
2020-06-25,-94.93,-94.93,9.942197,-84.9878,-0.849878
2020-06-26,-93.73,-93.73,11.552993,-82.17701,-0.8217701
2020-06-27,-94.84,-94.84,15.950152,-78.88985,-0.78889847
2020-06-28,-94.59,-94.59,10.784223,-83.80577,-0.8380577
2020-06-29,-95.19,-95.19,11.557731,-83.63227,-0.8363227
2020-06-30,-94.42,-94.42,1.0350819,-93.38492,-0.93384916
2020-07-01,-94.28,-94.28,-19.53641,-100.0,-1.0
2020-07-02,-89.52,-89.52,-1.8491343,-91.36913,-0.91369134
2020-07-03,-93.94,-93.94,-10.536746,-100.0,-1.0
2020-07-04,-92.18,-92.18,-19.4812,-100.0,-1.0
2020-07-05,-92.6,-92.6,3.5389209,-89.06108,-0.8906108
2020-07-06,-96.22,-96.22,-7.7849865,-100.0,-1.0
2020-07-07,-94.24,-94.24,-14.100821,-100.0,-1.0
2020-07-08,-95.07,-95.07,-14.281518,-100.0,-1.0
2020-07-09,-91.97,-91.97,3.675359,-88.29464,-0.8829464
2020-07-10,-98.4,-98.4,4.9111934,-93.48881,-0.93488806
2020-07-11,-91.95,-91.95,18.108036,-73.841965,-0.73841965
2020-07-12,-89.23,-89.23,-0.19052961,-89.42053,-0.89420533
2020-07-13,-93.34,-93.34,14.265616,-79.07438,-0.79074377
2020-07-14,-92.1,-92.1,19.200815,-72.899185,-0.72899187
2020-07-15,-91.84,-91.84,15.748893,-76.0911,-0.76091105
2020-07-16,-90.7,-90.7,-32.387436,-100.0,-1.0
2020-07-17,-90.15,-90.15,16.824018,-73.32598,-0.7332598
2020-07-18,-87.83,-87.83,4.6503205,-83.17968,-0.8317968
2020-07-19,-89.73,-89.73,5.8025813,-83.92742,-0.8392742
2020-07-20,-93.6,-93.6,5.083112,-88.516884,-0.88516885
2020-07-21,-92.03,-92.03,5.2409854,-86.78902,-0.8678902
2020-07-22,-95.68,-95.68,4.3736486,-91.30635,-0.9130635
2020-07-23,-93.64,-93.64,-4.9144983,-98.5545,-0.985545
2020-07-24,-90.55,-90.55,-26.038553,-100.0,-1.0
2020-07-25,-86.35,-86.35,-1.4913385,-87.84134,-0.8784134
2020-07-26,-89.14,-89.14,-11.005273,-100.0,-1.0
2020-07-27,-92.77,-92.77,14.790372,-77.97962,-0.77979624
2020-07-28,-92.02,-92.02,-3.953998,-95.97399,-0.9597399
2020-07-29,-90.65,-90.65,1.1430044,-89.506996,-0.89506996
2020-07-30,-91.22,-91.22,-11.633413,-100.0,-1.0
2020-07-31,-88.58,-88.58,-6.991809,-95.57181,-0.9557181
2020-08-01,-85.06,-85.06,-0.15791894,-85.21792,-0.85217917
2020-08-02,-88.23,-88.23,-20.338821,-100.0,-1.0
2020-08-03,-91.35,-91.35,4.117196,-87.2328,-0.87232804
2020-08-04,-96.99,-96.99,-1.4524174,-98.44241,-0.9844241
2020-08-05,-88.56,-88.56,-16.235725,-100.0,-1.0
